start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Al/Si,Mg/Si,Ca/Si,Na/Si_uncer,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20211116T161948,71.3156,65.5907,65.5615,71.2779,72.1934,71.8919,73.9335,74.8347,1.2247261684162425,1.0,1.2247261684162425,0.6037528973903946,0.012482897434278462,0.011249817961532918,0.00022216701682141376,0.002926915926231105
20211116T162124,76.1932,70.4681,70.4319,76.1424,72.6298,72.1357,74.667,76.1834,0.0,1.0,1.0,0.6693591626796914,-1.0,0.003009474681785293,0.059042679078848054,0.01172529736547747
20211116T162300,81.0672,75.3426,75.2946,80.989,73.5243,72.53,75.8829,78.9813,0.0,1.0,1.0,0.0,-1.0,0.013158341399611475,0.05505833752678862,-1.0
20211116T162436,85.9319,80.2137,80.1422,85.7627,76.5236,73.3001,78.292,88.1564,0.0,1.0,0.8315040546378678,0.0,-1.0,0.015110724163587174,0.0012998935789165968,-1.0
20211116T162612,89.6104,85.0775,84.9368,89.6117,155.481,75.5624,85.2956,162.716,0.0,0.6674191134123098,0.0,0.0,-1.0,0.05131662393753603,-1.0,-1.0
20211116T162748,89.6104,84.1704,84.2932,89.4655,177.459,-154.41,-126.456,-113.936,0.996090634956706,0.7259872467509013,0.7259872467509013,0.32438270096807253,0.12962845102620338,0.014946871911063442,0.11488277345431962,0.13223839918751043
20211116T162924,85.0112,79.3637,79.431,85.1552,-116.63,-120.541,-112.56,-111.301,0.0,0.2593150828889177,0.5313546795871072,0.1885947363573749,-1.0,0.1885599624213695,0.22099667239485538,0.08834844146185186
20211116T163100,80.2249,74.5206,74.5672,80.2981,-114.014,-115.464,-110.929,-110.465,1.8585919835847275,1.0,1.8585919835847275,0.5040796901669503,0.011174029153806709,0.009587880290646465,0.03282958979600018,0.019771163420313993
20211116T163236,75.3886,69.6683,69.7043,75.438,-112.726,-113.476,-110.292,-110.049,2.475134151305191,0.9427277468219729,0.0,1.1660600948773916,0.059153709476196886,0.0073512499831169306,-1.0,0.07961289833740495
20211116T163412,70.5409,64.8137,64.8432,70.5784,-111.959,-112.416,-109.946,-109.795,0.0,0.713005080665986,0.0,0.0,-1.0,0.0075254722757985126,-1.0,-1.0
20211116T163548,65.69,59.9586,59.9838,65.7205,-111.451,-111.758,-109.726,-109.621,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T163724,60.8383,59.4044,59.4292,60.8642,-111.382,-111.308,-109.57,-109.597,1.6760620773309092,0.8943774201502357,1.6760620773309092,0.3967417891566276,0.002032483077832001,0.00037517773180677753,0.006196711731089546,0.002373156122384482
20211116T171713,-59.8503,-65.5863,-65.5567,-59.8258,-108.764,-108.864,-107.047,-106.748,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T171849,-64.7119,-70.4464,-70.41,-64.6832,-108.553,-108.698,-106.552,-106.106,1.2279656527251839,1.0,1.2279656527251839,0.8016442101203632,0.0005944616814449858,0.002274008770816312,0.00244537076298375,0.0026822724137804898
20211116T172025,-69.5755,-75.3081,-75.2602,-69.5406,-108.223,-108.455,-105.805,-105.076,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T172201,-74.4409,-80.1707,-80.1,-74.3956,-107.615,-108.058,-104.555,-103.149,1.0,1.0,1.0,0.18341876830949788,0.004033245071304389,0.0014807146623443815,0.0028142114903436685,0.000919190151687354
20211116T172337,-79.3075,-85.0311,-84.8936,-79.2423,-106.082,-107.264,-102.028,-98.2826,0.23180476204682354,0.0,0.23180476204682354,0.13959446078134366,0.1363522810337646,-1.0,0.08146329665828433,0.026168374335926857
20211116T172513,-84.173,-89.3816,-89.6141,-84.0552,-93.9182,-104.81,-94.3233,-67.0543,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T172649,-85.0569,-89.6019,-89.5054,-85.1979,56.0753,-74.4007,20.94,65.9925,0.49861491950701925,0.0,0.49861491950701925,0.3033796464778475,0.029810200439938286,-1.0,0.05765530612080636,0.03701376962848018
20211116T172825,-80.2601,-85.8775,-86.0476,-80.3308,63.2464,53.1184,65.0139,68.2695,1.4609483094034053,0.0,0.0,1.7036974429252252,4.7256445121753126e-05,-1.0,-1.0,5.580009622018529e-05
20211116T173001,-75.4092,-81.102,-81.1795,-75.4564,65.6731,62.5529,68.0475,69.0317,0.49924322392291837,0.0,0.4827772426161474,0.42283476048965785,0.0008502616083241323,-1.0,0.006531135519206875,0.03591478093073426
20211116T173137,-70.543,-76.252,-76.302,-70.5785,66.889,65.3737,68.934,69.4186,0.0,1.0,0.5109759462826687,0.27431097513937347,-1.0,0.015718389188556486,0.0042827976330354935,0.009270763798065997
20211116T173313,-65.6691,-71.3838,-71.4208,-65.6977,67.6192,66.7227,69.3623,69.6563,0.0,1.0084946529559553,1.0159888996633275,0.8588383536302168,-1.0,0.00040336174922482896,7.85373729850382e-05,0.001737790569528051
20211116T173449,-60.7905,-66.5073,-66.5369,-60.8145,68.1069,67.5133,69.6188,69.8203,0.592325799160009,0.0,0.592325799160009,0.39522176527902053,0.04462264885498356,-1.0,0.015286883914632116,0.04863379368083247
20211116T173625,-55.9083,-61.626,-61.6506,-55.9295,68.456,68.0333,69.7928,69.9424,3.5246124121041107,3.5246124121041107,3.5246124121041107,1.1559052385952315,0.0005772449449875053,0.001156005862942722,0.00025051833323926195,0.0001799336402514593
20211116T173801,-51.0235,-56.741,-56.7626,-51.042,68.7185,68.401,69.9204,70.0388,1.0851591132338922,1.1365039589522736,0.979780312948451,0.42575726916501894,0.03891908054812829,0.049287001297678684,0.04690933729978695,0.005104123486648451
20211116T173937,-46.1359,-51.8536,-51.8724,-46.1526,68.9236,68.6764,70.021,70.1185,0.0,1.086088525665805,1.1912172386228213,1.1189158104889898,-1.0,8.319563958239518e-05,9.721242045552416e-05,0.00040863742017983634
20211116T174113,-41.2461,-46.9636,-46.9806,-41.2614,69.0887,68.89,70.1032,70.1869,1.3727228295463407,0.8274436804948068,1.3727228295463407,0.8237499348813884,0.003312776490470481,0.0004315747052210476,0.00038738125760171146,0.0002674203298672705
20211116T174249,-36.3546,-42.0716,-42.0871,-36.3689,69.2247,69.061,70.1734,70.2475,1.307132142848713,0.966009962955648,1.307132142848713,1.1023163479116687,0.004643610997962266,0.0006241514914022019,0.0019852306005356496,0.0011497567844018055
20211116T174425,-31.4614,-37.1782,-37.1927,-31.4749,69.3392,69.2012,70.2351,70.3028,1.4509669406509236,1.0495340865707825,1.4509669406509236,0.7110953899080549,0.004955763597091514,0.00037320845219895746,0.0011192101480409671,0.0009256019507942941
20211116T174601,-26.5669,-32.2833,-32.2969,-26.5797,69.4372,69.3189,70.2912,70.3546,0.0,1.1939871215916646,1.1123507380853372,0.0,-1.0,0.0006975796426498062,0.00047507752926819813,-1.0
20211116T174737,-21.671,-27.3873,-27.4002,-21.6833,69.5226,69.4194,70.3435,70.4043,0.0,1.135772815983239,1.286475476568326,0.6270173083173308,-1.0,0.0002653578634559101,0.0004063200229735968,0.0010570166494197528
20211116T174913,-16.7739,-22.4902,-22.5026,-16.7858,69.5982,69.5068,70.3935,70.453,0.0,1.0777406999581252,1.2190256163806246,0.5622724300526977,-1.0,0.00036940300757172306,0.0005903179584021471,0.001156006629524971
20211116T175049,-11.8766,-17.5923,-17.6043,-11.8882,69.666,69.5838,70.4424,70.5018,0.0,1.1216803372995428,1.3109665540972877,0.5278389257371929,-1.0,0.0005899218813155394,0.0004553179121804059,0.00013528399407172545
20211116T175225,-6.9785,-12.6943,-12.7061,-6.9901,69.7278,69.6528,70.4911,70.5515,0.0,0.4649153850584294,0.4929859132008374,0.24209004108184562,-1.0,0.014537983237147004,0.015185471172415158,0.03803969636232026
20211116T175401,-2.0806,-7.796,-7.8076,-2.0921,69.7852,69.7154,70.5406,70.6032,0.0,1.1209662466060413,1.3973162583832905,0.6422139750307093,-1.0,0.0007065055664175697,0.0009517619203274119,0.000691687374304455
20211116T175537,2.8183,-2.8981,-2.9096,2.8068,69.8386,69.7735,70.5921,70.6574,1.998400883710716,1.348591623978407,1.5641126019405227,1.0732090964696446,0.00017841936353605881,0.00017107064365440663,5.7574716167685974e-05,4.0259619406122274e-06
20211116T175713,7.7167,2.0005,1.989,7.7051,69.8899,69.8273,70.6457,70.7158,0.0,1.2475127315498555,1.19239801900333,0.5150920131947965,-1.0,0.0004022597233933934,6.372547793317112e-05,1.1795634196915108e-05
20211116T175849,12.6147,6.8982,6.8867,12.603,69.9393,69.879,70.7034,70.7789,0.0,1.2585704380916942,1.3443288632574877,0.485323158320276,-1.0,0.00031023115728390384,0.0002767358826017791,0.0025259637105699696
20211116T180025,17.5123,11.7953,11.7836,17.5002,69.9879,69.9286,70.7656,70.8484,0.0,1.0090382986430355,1.038984732577241,0.0,-1.0,0.00021225691753016637,0.0004420818222557293,-1.0
20211116T180201,22.4092,16.6916,16.6796,22.3968,70.0367,69.9772,70.8339,70.9259,0.0,1.5381874490288139,1.6213263242871805,0.0,-1.0,0.0008491494861453309,0.00012044871049806318,-1.0
20211116T180337,27.305,21.5871,21.5747,27.2921,70.0865,70.0259,70.91,71.0136,0.0,1.346322870348168,1.327335938475917,0.5906718162816296,-1.0,0.00081427660647337,9.656668710087577e-05,0.002870690240136495
20211116T180513,32.1998,26.4811,26.4682,32.1861,70.1385,70.0753,70.9958,71.1146,1.5405359584804428,1.6681924787736453,0.9217117099226388,0.35347267773977525,0.005433920573431019,0.007734471265706786,0.0006515182371458263,0.0031822717654570315
20211116T180649,37.0932,31.3737,31.3602,37.0787,70.1942,70.1269,71.0942,71.2324,1.4402259294927555,1.10076791868761,1.2840845227938449,0.38615917915523634,0.0020498584366350123,0.0008322722508006235,0.0013567010578625263,0.0020243707877595574
20211116T180825,41.985,36.2649,36.2505,41.9694,70.2554,70.1817,71.2089,71.3729,0.0,0.8026104418470501,0.8000023877471053,0.0,-1.0,0.0072240619113411375,0.011418382636693421,-1.0
20211116T181001,46.8752,41.1542,41.1388,46.8582,70.3246,70.2418,71.345,71.5437,1.5037667091517737,1.712304280059245,1.5037667091517737,0.7105631024184595,0.04382919682364049,0.039036150974704274,0.00574922518742439,0.014854596920706366
20211116T181137,51.7635,46.0417,46.0249,51.7446,70.4055,70.3094,71.5099,71.7565,0.8892096442247175,0.0,0.8892096442247175,0.5438084260155729,0.029607635286660272,-1.0,0.012986499422142537,0.019000292206257284
20211116T181313,56.6497,50.927,50.9085,56.6283,70.5038,70.3878,71.7144,72.0301,1.3843996854004956,1.2440216833684172,1.3843996854004956,1.110763259468904,0.003824063282030244,0.0004824144958241871,0.0009250494624072353,0.006267650659926465
20211116T181449,61.5337,55.8102,55.7893,61.5089,70.6289,70.4823,71.9756,72.3959,1.5438742882455623,0.0,1.5438742882455623,0.7540261135370311,0.0018211199859999127,-1.0,0.0016001622975466482,0.0005936430457219789
20211116T181625,66.4154,60.6909,60.6668,66.3859,70.7985,70.6017,72.3222,72.9113,0.0,0.0,0.9582998646925708,0.39338410085213177,-1.0,-1.0,0.0012943644856120019,0.003103246454648867
20211116T181801,71.2949,65.5692,65.5406,71.258,71.0476,70.7615,72.8056,73.6929,0.9374995019076978,0.0,0.8905019073095181,0.5230617427095277,0.0028474686837478254,-1.0,0.0013848731648685012,0.0035650679917491397
20211116T181937,76.1714,70.4452,70.4098,76.1216,71.4603,70.9926,73.5276,75.0193,0.6841311113372458,1.0,0.6841311113372458,0.39108047047749916,0.0015552079293214536,0.0029523048992854007,0.0008251825432051096,0.0026059218064583673
20211116T182113,81.0441,75.3182,75.2713,80.9676,72.3054,71.3654,74.723,77.7684,1.3443100657985114,0.0,0.0,0.5416323832636103,0.00395361452041558,-1.0,-1.0,0.0164456651860063
20211116T182249,85.9082,80.1877,80.1177,85.743,75.1254,72.0926,77.0894,86.7538,3.227044907030064,3.227044907030064,0.6721593186348634,0.859265210162646,0.0001570260413101969,0.011143696344384831,0.00048013208756562297,0.003641000987289695
20211116T182425,89.6259,85.0503,84.9128,89.6316,149.337,74.22,83.9472,157.455,1.04360325712435,0.0,1.04360325712435,0.6495466353982909,0.009751585770976932,-1.0,0.01295966544214622,0.0015160579319979462
20211116T182601,89.6259,84.2032,84.3244,89.5016,175.227,-155.774,-127.053,-114.8,0.9546840753187102,0.0,0.615895075344241,0.5270319943754367,0.005749234076912288,-1.0,0.0042752382870537824,0.0042218642055265
20211116T182737,85.048,79.3978,79.4642,85.1905,-117.65,-121.537,-113.475,-112.274,0.0,0.0,1.4617840110435534,0.9975215835522484,-1.0,-1.0,0.006545672527290686,0.005099838513708113
20211116T182913,80.2632,74.5566,74.6026,80.3354,-115.051,-116.489,-111.918,-111.475,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T183049,75.4291,69.7066,69.7421,75.4778,-113.776,-114.517,-111.31,-111.078,0.0,0.0,1.422888346701568,0.0,-1.0,-1.0,0.002652192635838698,-1.0
20211116T183225,70.5838,64.8555,64.8844,70.6208,-113.017,-113.468,-110.98,-110.837,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T183401,65.7365,60.003,60.0278,65.7665,-112.514,-112.816,-110.77,-110.672,2.8192450939103604,1.0,2.8192450939103604,2.8192450939103604,0.3413001430272025,0.15926157531728344,0.27907320987274536,0.433176851303624
20211116T183537,60.8876,59.502,59.5264,60.913,-112.447,-112.373,-110.623,-110.649,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T191530,-59.9591,-65.6946,-65.6655,-59.9351,-109.88,-109.978,-108.159,-107.862,1.3538075409830757,0.0,1.3538075409830757,0.5592285680055942,0.002510139961258066,-1.0,0.0018418525667265489,0.001719220765781655
20211116T191706,-64.8224,-70.556,-70.5203,-64.7943,-109.675,-109.817,-107.667,-107.224,1.9150803561751912,2.920300719134317,1.9150803561751912,0.6268545526854522,0.037902255595970866,0.004507201735617057,0.007094538467861843,0.020219348030508275
20211116T191842,-69.6879,-75.4194,-75.3723,-69.6536,-109.354,-109.581,-106.924,-106.196,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T192018,-74.5553,-80.2842,-80.2143,-74.5108,-108.758,-109.193,-105.676,-104.263,1.45440507208248,1.5790248547047783,1.45440507208248,0.0,0.006366353014485295,0.0040968158154516664,0.027394546893825186,-1.0
20211116T192154,-79.4244,-85.1471,-85.0098,-79.3602,-107.238,-108.414,-103.136,-99.3234,0.8367894462946166,1.0,0.8367894462946166,0.6901276529857899,0.005137658351153691,0.011611749195479025,0.007693279695876653,0.005971797494353695
20211116T192330,-84.2928,-89.4797,-89.6364,-84.1756,-94.1544,-105.96,-95.2553,-65.8714,0.4166027140805572,1.0,1.0,0.19690099838970235,0.015900734957550244,0.015992825459249665,0.044752029092143236,0.014447243636637656
20211116T192506,-84.9448,-89.6375,-89.4604,-85.079,55.5303,-69.3689,27.1925,65.1769,1.321319528454651,0.0,0.0,1.66902773915085,7.765634240185489e-05,-1.0,-1.0,0.0017917024348567266
20211116T192642,-80.1401,-85.7635,-85.9245,-80.2083,62.3551,52.7749,64.2901,67.2894,2.870310080870767,0.0,0.0,0.8447326283985614,0.004437909619432231,-1.0,-1.0,0.005746264431717569
20211116T192818,-75.2848,-80.9777,-81.0521,-75.3304,64.6976,61.6936,67.0822,68.0083,1.305552912270783,0.0,1.0288469419764623,0.8473285729561515,0.0012862012496559555,-1.0,0.0001347618280310762,0.00010756268718341936
20211116T192954,-70.4148,-76.1226,-76.1709,-70.4492,65.8777,64.4099,67.9162,68.3755,1.8344277609416437,0.0,1.8344277609416437,0.7006557906773241,0.0010814765089883838,-1.0,0.0012000878478335,7.799912788467905e-05
20211116T193130,-65.5373,-71.2504,-71.2862,-65.565,66.5884,65.7173,68.3222,68.6019,0.0,0.0,0.8633136522068456,0.6165721550891894,-1.0,-1.0,0.0001435356308475339,3.6459306043977125e-05
20211116T193306,-60.655,-66.37,-66.3986,-60.6783,67.0639,66.486,68.5662,68.7585,0.7972685881390502,1.0,1.0,0.203059104469173,0.03973266763838983,0.09990609118736486,0.1497571730303041,0.010573829450798017
20211116T193442,-55.7691,-61.4848,-61.5087,-55.7893,67.4045,66.9926,68.7323,68.8754,2.7697506085604804,0.7446257168840605,1.2415819227255898,0.0,0.00032011179809532625,0.0003763971046086327,0.0009363921297716903,-1.0
20211116T193618,-50.8803,-56.5961,-56.6167,-50.8983,67.6609,67.3518,68.8548,68.9679,3.8642063417102404,1.2275528217855498,1.508523474387533,0.5523379736352413,0.0012458741770425715,0.00034503657716454295,0.00011681947331385376,0.00024810775182487955
20211116T193754,-45.9889,-51.7047,-51.7229,-46.0051,67.8611,67.6201,68.9508,69.0445,1.8066729764017648,0.9980645088408958,0.9719867646954955,0.0,0.004473594183783696,4.909756341754243e-05,0.00036684823835590004,-1.0
20211116T193930,-41.0952,-46.8108,-46.8272,-41.11,68.0223,67.8285,69.0298,69.1103,1.2592664392855182,0.849984184879789,1.2855911027190001,0.45271006078301623,0.00035178654468703504,0.0001030488509988478,6.780575090729064e-05,4.8950628245681854e-05
20211116T194106,-36.1998,-41.9149,-41.93,-36.2137,68.1551,67.9954,69.0973,69.1688,1.7893110224833488,0.9602304450993538,0.9862605220876824,0.36125044442108417,0.0013465212534548724,0.00018114050848405585,0.00035263274174749363,0.0029015697631356117
20211116T194242,-31.3028,-37.0177,-37.0317,-31.3159,68.2667,68.1324,69.1569,69.2222,0.0,1.1260551423137695,1.4408355963667219,3.0162710514329003,-1.0,0.0006650975399779991,0.0006052694216673991,0.02242257074727789
20211116T194418,-26.4046,-32.1191,-32.1322,-26.4171,68.3624,68.2471,69.211,69.2724,0.0,1.0299883493331523,1.1356079248502515,0.0,-1.0,0.0005578612710733024,0.00017092239316388144,-1.0
20211116T194554,-21.5051,-27.2196,-27.2322,-21.517,68.4456,68.3451,69.2616,69.3205,0.0,1.1752422861951453,1.2039675410476458,0.4494108456144586,-1.0,0.0002936814055687475,9.553247951706566e-05,0.0005811492222185979
20211116T194730,-16.6048,-22.3191,-22.3311,-16.6164,68.5191,68.4302,69.3101,69.3679,1.0415389339576397,0.9799202203286819,1.195686404974135,0.3309921606505079,0.0008032142591118162,0.00018366623392736335,4.5132984647663956e-05,0.0021211613964867977
20211116T194906,-11.7039,-17.4181,-17.4298,-11.7152,68.5851,68.505,69.3575,69.4154,0.0,1.134206195561588,1.1697950193911912,0.31917585209449456,-1.0,0.00016431103378599564,0.00011120673743933463,0.00015169977211847534
20211116T195042,-7.4274,-12.5169,-12.5283,-7.4386,68.6378,68.5722,69.405,69.4577,0.0,1.1021653116122772,1.501972625688349,0.0,-1.0,2.6564856163634655e-06,8.723043601073948e-06,-1.0
20211116T211346,-60.0005,-65.7351,-65.7067,-59.9771,-110.999,-111.093,-109.277,-108.983,1.4977173161334931,0.0,1.2334205779536795,1.1013092377193947,0.004016870391406448,-1.0,0.002764593461178469,0.006382769655317292
20211116T211522,-64.8657,-70.5982,-70.5632,-64.8382,-110.801,-110.938,-108.792,-108.353,7.856786688686882,7.856786688686882,7.856786688686882,1.1691255863785672,0.02003865461385672,0.04586566387827911,0.01143582932969692,0.015425659852573319
20211116T211658,-69.7333,-75.4637,-75.4176,-69.6997,-110.489,-110.71,-108.058,-107.335,8.118994793544747,2.6893708337734146,1.3582925194317148,0.0,0.02009694150727133,0.0007161569021509957,0.0011371308102202547,-1.0
20211116T211834,-74.6033,-80.3309,-80.2624,-74.5597,-109.911,-110.334,-106.821,-105.417,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T212010,-79.4753,-85.1967,-85.0615,-79.4123,-108.426,-109.578,-104.298,-100.482,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211116T212146,-84.3468,-89.1926,-89.6413,-84.2314,-66.0527,-107.175,-96.4031,-36.765,0.0,1.2884058547787365,1.4402970753988529,0.0,-1.0,0.0025207022867626337,0.001711808117046861,-1.0
20211116T212322,-84.8959,-89.6475,-89.4248,-85.0253,54.7893,-67.3163,30.9438,64.286,1.7962468094048747,0.7595335627472771,1.7962468094048747,1.9170506864013395,0.0052621370572549005,0.0013131037550661747,0.002415568856721841,0.015189846628967532
20211116T212458,-80.0847,-85.7112,-85.8659,-80.1506,61.413,52.1512,63.4577,66.288,1.011524475610797,0.0,1.011524475610797,0.3258958956305419,0.0024608256119974673,-1.0,0.08917535001310695,0.027743273338099835
20211116T212634,-75.225,-80.9171,-80.989,-75.2691,63.6988,60.7739,66.092,66.9737,1.412146254717079,0.0,0.8629261263602256,0.5127502133482418,0.0007840731136627919,-1.0,0.0005061896150023344,0.0001571511872938874
20211116T212810,-70.3508,-76.0571,-76.1039,-70.3841,64.8529,63.4199,66.8862,67.3251,4.486614550378002,4.486614550378002,4.486614550378002,1.3101252684593543,0.007191647813243387,0.004335548485176706,0.0016865069801414176,0.005829017695495074
20211116T212946,-65.4692,-71.1804,-71.2152,-65.496,65.5487,64.6972,67.2742,67.5421,1.0,1.0,1.0,0.0010452709637959706,1653.336343590606,1671.6278030119345,1662.0719508927205,1.5619631943493208
20211116T213122,-60.5826,-66.2958,-66.3235,-60.6052,66.0144,65.4492,67.5079,67.6925,1.795524110368428,0.0,1.2273656006630023,0.7646565256562485,0.0007462248424097365,-1.0,0.00048074792305593085,0.0018119297960155377
20211116T213258,-55.6926,-61.4062,-61.4293,-55.7121,66.3481,65.9453,67.6674,67.8049,1.930267549814469,0.0,1.5971844789565959,0.5009816293553501,0.000884780751155458,-1.0,0.00011896468740291178,0.0002963110008258723
20211116T213434,-50.7997,-56.5132,-56.5332,-50.8171,66.5992,66.2969,67.7851,67.8939,1.6522524650962322,0.8930929673443242,1.196911677751878,0.4024919873581266,0.0003063050140523285,0.0009450837385131306,0.0006516190187085749,0.0008597061531508435
20211116T213610,-45.904,-51.6176,-51.6354,-45.9197,66.7953,66.5595,67.8774,67.9677,0.0,1.2524189435912922,1.59644498805546,0.8219690762746656,-1.0,0.0013436349184182538,0.0007984602910166853,0.0013380843992471878
20211116T213746,-41.006,-46.7195,-46.7355,-41.0204,66.9531,66.7636,67.9535,68.0313,2.6275196527862295,0.9454236314872901,1.3471257972235757,0.676769046170131,9.459842321858743e-05,2.8717136655490522e-05,2.1377402587497924e-05,0.00010191551039957318
20211116T213922,-36.1065,-41.8194,-41.834,-36.1199,67.0829,66.927,68.0187,68.0877,0.0,1.015610990816008,1.410186815943143,0.834910333013751,-1.0,0.0008778901090313231,0.0007375849656059744,0.0007969229177301666
20211116T214058,-31.2052,-36.9181,-36.9317,-31.2179,67.1921,67.0608,68.0761,68.1394,0.0,1.2021454096691109,1.2958830757646098,0.3164535976600645,-1.0,0.0002786830924841825,0.00019052574156135275,0.0004302700386612086
20211116T214234,-26.3032,-32.0154,-32.0282,-26.3153,67.2854,67.173,68.1286,68.188,0.0,0.9950607423942045,1.2037433123782988,0.570749201366597,-1.0,0.027115696434900867,0.00883430395387231,0.04168418116443387
20211116T214410,-21.3997,-27.1122,-27.1245,-21.4113,67.3666,67.2685,68.1776,68.2348,2.2578707325000282,1.3926003683822008,1.6157075913610746,0.5136348910769415,0.0023476155688372984,0.0015705273946277488,0.00035693672671150144,0.0024035120874702372
20211116T214546,-16.4955,-22.208,-22.2197,-16.5068,67.4382,67.3516,68.2247,68.2809,0.0,1.2210316881583367,1.5048294353986802,0.0,-1.0,0.0002638225081822089,0.00015219210687253764,-1.0
20211116T214722,-11.5912,-17.3035,-17.3148,-11.6022,67.5024,67.4246,68.2709,68.3272,0.0,0.9503156851641262,1.3862149677654938,0.0,-1.0,2.021211398497091e-05,0.00011521697897559067,-1.0
20211116T214858,-6.6865,-12.3991,-12.4102,-6.6975,67.5608,67.4899,68.3171,68.3747,0.0,1.4663866871944777,1.654013252327552,0.0,-1.0,0.0013081841660819646,0.001018641793237283,-1.0
20211116T215034,-1.7821,-7.4948,-7.5057,-1.7929,67.6147,67.5491,68.3643,68.4241,0.0,1.3303141958223696,1.4783734244176836,0.31582716735142685,-1.0,0.0008417008335999331,0.0002614877130842804,0.0012612249167482691
20211116T215210,3.1222,-2.5911,-2.6019,3.1114,67.6651,67.6036,68.4135,68.4764,11.328122628189899,1.071331666930701,11.328122628189899,0.8855394703611145,0.005533532616513904,0.0005384159554394017,0.008058258029675455,0.000571425851639112
20211116T215346,8.0257,2.3121,2.3012,8.0148,67.713,67.6545,68.4653,68.5326,6.983652760472287,1.2936205375186927,1.6083737930529016,0.3105069066598691,0.11726569325897111,0.007297434675899774,0.006398089342780906,0.02745903359262002
20211116T215522,12.9284,7.2141,7.2032,12.9172,67.759,67.7027,68.5208,68.5936,0.0,1.0589192662575644,1.385766293172881,0.0,-1.0,0.0008664470973969439,0.000515457651375702,-1.0
20211116T215658,17.83,12.1149,12.1037,17.8185,67.8042,67.7489,68.5809,68.6609,0.0,0.0,1.1872368328925516,0.0,-1.0,-1.0,0.0006796748365735894,-1.0
20211116T215834,22.7304,17.0143,17.0029,22.7185,67.8491,67.7941,68.647,68.7361,2.043182776020988,0.0,1.66087590844836,0.4365617412493965,8.057418438637517e-06,-1.0,3.646840751579341e-06,2.4569858016376865e-05
