Point,X,Y,Na/Si,Na/Si_uncer,Al/Si,Al/Si_uncer,Mg/Si,Mg/Si_uncer,Ca/Si,Ca/Si_uncer,Polygon ID
V3,-4400918.8175,-1058027.1814,,,0.4813578114374447,0.0366922569482887,,,,,1688
V0,-4590894.608,-1062606.0073,,,1.0,0.0119584160141677,,,,,1689
V1,-4593017.2425,-1235852.4053,,,1.0,0.0119584160141677,,,,,1689
V2,-4560510.6108,-1235982.7957,,,1.0,0.0119584160141677,,,,,1689
V3,-4559934.4672,-1062727.3007,,,1.0,0.0119584160141677,,,,,1689
V0,-4558873.1499,-1061954.0553,,,0.8735119091055523,0.0019019971177546,,,,,1690
V1,-4561147.4012,-1235197.421,,,0.8735119091055523,0.0019019971177546,,,,,1690
V2,-4528519.4761,-1235342.9731,,,0.8735119091055523,0.0019019971177546,,,,,1690
V3,-4528034.3025,-1062087.4781,,,0.8735119091055523,0.0019019971177546,,,,,1690
V0,-4687322.8623,-1063837.1354,,,0.0,-1.0,,,,,1691
V1,-4689081.6167,-1237077.4687,,,0.0,-1.0,,,,,1691
V2,-4656847.8952,-1237165.4064,,,0.0,-1.0,,,,,1691
V3,-4656089.8114,-1063919.0084,,,0.0,-1.0,,,,,1691
V0,1163801.0924,1264432.1631,,,1.128895939816611,0.0001147070468938,,,,,1692
V1,1163137.011,1091191.8298,,,1.128895939816611,0.0001147070468938,,,,,1692
V2,1193272.3567,1090909.8226,,,1.128895939816611,0.0001147070468938,,,,,1692
V3,1197108.2605,1264119.8326,,,1.128895939816611,0.0001147070468938,,,,,1692
V0,793531.7573,1277531.8505,,,0.8977885695607974,0.0003238480620745,,,,,1693
V1,792958.646,1104431.0046,,,0.8977885695607974,0.0003238480620745,,,,,1693
V2,824009.7568,1104321.8405,,,0.8977885695607974,0.0003238480620745,,,,,1693
V3,825962.5806,1277416.6218,,,0.8977885695607974,0.0003238480620745,,,,,1693
V0,2062397.1943,1455329.7834,,,1.0,0.0092470287989284,,,,,1694
V1,2058258.0569,1282990.0536,,,1.0,0.0092470287989284,,,,,1694
V2,2088287.2709,1282438.1686,,,1.0,0.0092470287989284,,,,,1694
V3,2096089.4689,1454708.1547,,,1.0,0.0092470287989284,,,,,1694
V0,960719.5499,1272389.0103,,,0.0,-1.0,,,,,1695
V1,960537.6098,1099269.9703,,,0.0,-1.0,,,,,1695
V2,991027.7387,1099088.0302,,,0.0,-1.0,,,,,1695
V3,993690.1288,1272191.9085,,,0.0,-1.0,,,,,1695
V0,-1393545.9569,-897410.4589,,,1.184200750525067,0.0084822055087263,,,,,1696
V1,-1395868.7255,-1071245.1299,,,1.184200750525067,0.0084822055087263,,,,,1696
V2,-1363168.0244,-1071463.458,,,1.184200750525067,0.0084822055087263,,,,,1696
V3,-1363067.9574,-897616.6577,,,1.184200750525067,0.0084822055087263,,,,,1696
V0,994351.1779,1270718.1937,,,1.0,0.0025830309059634,,,,,1697
V1,994263.2402,1097593.0891,,,1.0,0.0025830309059634,,,,,1697
V2,1024610.8493,1097392.955,,,1.0,0.0025830309059634,,,,,1697
V3,1027433.9532,1270502.8979,,,1.0,0.0025830309059634,,,,,1697
V0,-4719647.5539,1478111.7166,,,1.0,0.0136727701659249,,,,,1698
V1,-4720435.961,1305844.7628,,,1.0,0.0136727701659249,,,,,1698
V2,-4689202.9101,1305771.9868,,,1.0,0.0136727701659249,,,,,1698
V3,-4687140.9222,1478032.8759,,,1.0,0.0136727701659249,,,,,1698
V0,1062002.5727,1267855.6694,,,0.0,-1.0,,,,,1699
V1,1061611.4015,1094733.5971,,,0.0,-1.0,,,,,1699
V2,1091946.8812,1094500.1073,,,0.0,-1.0,,,,,1699
V3,1095073.2186,1267607.0179,,,0.0,-1.0,,,,,1699
V0,1028140.4872,1268413.619,,,0.0,-1.0,,,,,1700
V1,1027910.0298,1095282.4498,,,0.0,-1.0,,,,,1700
V2,1058239.4449,1095067.154,,,0.0,-1.0,,,,,1700
V3,1061208.1009,1268180.1292,,,0.0,-1.0,,,,,1700
V0,-3379264.495,-1066290.2944,,,0.0,-1.0,,,,,1701
V1,-3385329.165,-1239454.8194,,,0.0,-1.0,,,,,1701
V2,-3352216.0664,-1240052.1894,,,0.0,-1.0,,,,,1701
V3,-3349032.1146,-1066836.1147,,,0.0,-1.0,,,,,1701
V0,3853612.6657,-1108027.3539,,,0.0,-1.0,,,,,1702
V1,3849337.0733,-1281082.7148,,,0.0,-1.0,,,,,1702
V2,3882389.5252,-1281464.7891,,,0.0,-1.0,,,,,1702
V3,3883966.3395,-1108382.1371,,,0.0,-1.0,,,,,1702
V0,760306.4623,1276291.6255,,,3.244434880326382,0.0057463890569009,,,,,1703
V1,759672.7042,1103196.8442,,,3.244434880326382,0.0057463890569009,,,,,1703
V2,790766.2678,1103096.7772,,,3.244434880326382,0.0057463890569009,,,,,1703
V3,792591.7335,1276188.5261,,,3.244434880326382,0.0057463890569009,,,,,1703
V0,-4335905.5542,-1053211.8334,,,1.9143398258084825,0.0353390061152567,,,,,1704
V1,-4339210.7994,-1226452.1667,,,1.9143398258084825,0.0353390061152567,,,,,1704
V2,-4306158.3475,-1226728.1092,,,1.9143398258084825,0.0353390061152567,,,,,1704
V3,-4305673.1739,-1053466.5495,,,1.9143398258084825,0.0353390061152567,,,,,1704
V0,2095925.7228,1452822.0423,,,1.0,0.0156616005118719,,,,,1705
V1,2091677.4215,1280488.3772,,,1.0,0.0156616005118719,,,,,1705
V2,2121652.0533,1279927.3952,,,1.0,0.0156616005118719,,,,,1705
V3,2129520.9628,1452191.3166,,,1.0,0.0156616005118719,,,,,1705
V0,727120.5876,1277137.6469,,,0.0,-1.0,,,,,1706
V1,726438.3122,1104051.9627,,,0.0,-1.0,,,,,1706
V2,757580.3931,1103967.0573,,,0.0,-1.0,,,,,1706
V3,759293.6624,1277049.7092,,,0.0,-1.0,,,,,1706
V0,-3217550.0671,-1052617.4957,,,1.0,0.0157303259740957,,,,,1707
V1,-3223917.9707,-1225806.2793,,,1.0,0.0157303259740957,,,,,1707
V2,-3190956.4888,-1226455.199,,,1.0,0.0157303259740957,,,,,1707
V3,-3187348.0101,-1053208.801,,,1.0,0.0157303259740957,,,,,1707
V0,2229812.412,1448704.1313,,,0.7900658850123535,0.0003648123312322,,,,,1708
V1,2225130.4867,1276370.4662,,,0.7900658850123535,0.0003648123312322,,,,,1708
V2,2255114.2156,1275770.0638,,,0.7900658850123535,0.0003648123312322,,,,,1708
V3,2263304.5525,1448037.0176,,,0.7900658850123535,0.0003648123312322,,,,,1708
V0,3910529.5944,1276707.0554,,,0.7298587330817965,0.0027840291402864,,,,,1709
V1,3909013.4269,1103639.5651,,,0.7298587330817965,0.0027840291402864,,,,,1709
V2,3939306.454,1103293.8789,,,0.7298587330817965,0.0027840291402864,,,,,1709
V3,3943430.4297,1276334.0782,,,0.7298587330817965,0.0027840291402864,,,,,1709
V0,2470118.8995,1091319.1879,,,0.0,-1.0,,,,,1710
V1,2466328.4806,917178.251,,,0.0,-1.0,,,,,1710
V2,2496597.249,916526.299,,,0.0,-1.0,,,,,1710
V3,2502631.5958,1090615.6861,,,0.0,-1.0,,,,,1710
V0,2129423.9281,1450247.5899,,,1.2772245220323657,0.0012669890308843,,,,,1711
V1,2125060.3979,1277919.9894,,,1.2772245220323657,0.0012669890308843,,,,,1711
V2,2154992.5771,1277349.9104,,,1.2772245220323657,0.0012669890308843,,,,,1711
V3,2162922.1333,1449607.7672,,,1.2772245220323657,0.0012669890308843,,,,,1711
V0,-3314554.4651,-1058533.5814,,,0.0,-1.0,,,,,1712
V1,-3320679.7819,-1231695.074,,,0.0,-1.0,,,,,1712
V2,-3287748.6234,-1232310.638,,,0.0,-1.0,,,,,1712
V3,-3284382.7315,-1059097.5957,,,0.0,-1.0,,,,,1712
V0,2196356.6595,1448297.7984,,,1.0,0.009417325364723,,,,,1713
V1,2191786.9306,1275973.2303,,,1.0,0.009417325364723,,,,,1713
V2,2221716.0774,1275384.9573,,,1.0,0.009417325364723,,,,,1713
V3,2229809.3797,1447639.7817,,,1.0,0.009417325364723,,,,,1713
V0,4579311.0881,1182765.3157,,,2.6771343987233025,0.0133477360578257,,,,,1714
V1,4578704.6211,1009343.0423,,,2.6771343987233025,0.0133477360578257,,,,,1714
V2,4609695.0852,1009246.0076,,,2.6771343987233025,0.0133477360578257,,,,,1714
V3,4611332.5462,1182662.2164,,,2.6771343987233025,0.0133477360578257,,,,,1714
V0,3530396.0735,1322662.0929,,,1.0,0.0012685350352834,,,,,1715
V1,3526969.5349,1149800.8015,,,1.0,0.0012685350352834,,,,,1715
V2,3557201.9153,1149261.0459,,,1.0,0.0012685350352834,,,,,1715
V3,3563357.5554,1322070.7876,,,1.0,0.0012685350352834,,,,,1715
V0,-3249844.4353,-1053084.4753,,,0.0,-1.0,,,,,1716
V1,-3256121.3689,-1226261.1296,,,0.0,-1.0,,,,,1716
V2,-3223220.5337,-1226894.8876,,,0.0,-1.0,,,,,1716
V3,-3219703.025,-1053666.6836,,,0.0,-1.0,,,,,1716
V0,-2318065.4911,1361175.7803,,,0.0,-1.0,,,,,1717
V1,-2322119.723,1188496.429,,,0.0,-1.0,,,,,1717
V2,-2291869.1486,1187932.4147,,,0.0,-1.0,,,,,1717
V3,-2285122.2032,1360563.2486,,,0.0,-1.0,,,,,1717
V0,2925232.969,-881078.3023,,,1.0963490584190003,0.0020123931278445,,,,,1718
V1,2919629.2139,-1055273.8212,,,1.0963490584190003,0.0020123931278445,,,,,1718
V2,2951938.7437,-1055943.9673,,,1.0963490584190003,0.0020123931278445,,,,,1718
V3,2955541.1578,-881709.028,,,1.0963490584190003,0.0020123931278445,,,,,1718
V0,-4251242.7598,1495332.3473,,,1.0,0.0238736246743444,,,,,1719
V1,-4252546.6639,1323198.8162,,,1.0,0.0238736246743444,,,,,1719
V2,-4222496.2236,1322922.8738,,,1.0,0.0238736246743444,,,,,1719
V3,-4217917.3977,1495026.0814,,,1.0,0.0238736246743444,,,,,1719
V0,2891498.2417,-1216039.1282,,,0.0,-1.0,,,,,1720
V1,2883556.5562,-1388527.4424,,,0.0,-1.0,,,,,1720
V2,2916693.9135,-1389246.1058,,,0.0,-1.0,,,,,1720
V3,2921500.1646,-1216691.0802,,,0.0,-1.0,,,,,1720
V0,1739298.8631,1235952.4724,,,1.813697832946576,0.0019876533503214,,,,,1721
V1,1736800.2191,1062733.3654,,,1.813697832946576,0.0019876533503214,,,,,1721
V2,1766796.0773,1062263.3535,,,1.813697832946576,0.0019876533503214,,,,,1721
V3,1772199.6984,1235433.9431,,,1.813697832946576,0.0019876533503214,,,,,1721
V0,4450831.0524,1174317.2303,,,0.0,-1.0,,,,,1722
V1,4450345.8787,1000885.8599,,,0.0,-1.0,,,,,1722
V2,4481093.7561,1000764.5665,,,0.0,-1.0,,,,,1722
V3,4482913.1571,1174183.8076,,,0.0,-1.0,,,,,1722
V0,660961.1016,1272301.0726,,,0.0,-1.0,,,,,1723
V1,660184.8238,1099245.7117,,,0.0,-1.0,,,,,1723
V2,691299.6137,1099182.0326,,,0.0,-1.0,,,,,1723
V3,692773.3285,1272234.3612,,,0.0,-1.0,,,,,1723
V0,1705712.7202,1237544.4483,,,1.0,0.0602241465569791,,,,,1724
V1,1703256.5288,1064337.4707,,,1.0,0.0602241465569791,,,,,1724
V2,1733228.1284,1063870.4911,,,1.0,0.0602241465569791,,,,,1724
V3,1738598.3937,1237031.9837,,,1.0,0.0602241465569791,,,,,1724
V0,1266130.2707,1253418.7222,,,1.156575480810161,0.0095972315273598,,,,,1725
V1,1264929.4661,1080226.9063,,,1.156575480810161,0.0095972315273598,,,,,1725
V2,1294825.2573,1079893.3494,,,1.156575480810161,0.0095972315273598,,,,,1725
V3,1299091.7527,1253048.7774,,,1.156575480810161,0.0095972315273598,,,,,1725
V0,-1460275.5219,-888765.2717,,,1.4876435986532313,0.0008258954889851,,,,,1726
V1,-1462843.9096,-1062542.3283,,,1.4876435986532313,0.0008258954889851,,,,,1726
V2,-1430431.2804,-1062797.0445,,,1.4876435986532313,0.0008258954889851,,,,,1726
V3,-1430073.4648,-889004.8261,,,1.4876435986532313,0.0008258954889851,,,,,1726
V0,4676436.7795,1182070.911,,,0.5304014948554739,0.0169275557347432,,,,,1727
V1,4675769.6658,1008688.0579,,,0.5304014948554739,0.0169275557347432,,,,,1727
V2,4706699.4833,1008603.1526,,,0.5304014948554739,0.0169275557347432,,,,,1727
V3,4708245.9741,1181979.941,,,0.5304014948554739,0.0169275557347432,,,,,1727
V0,3309702.7291,-1341635.4133,,,0.0,-1.0,,,,,1728
V1,3301333.4844,-1513447.5168,,,0.0,-1.0,,,,,1728
V2,3334780.1399,-1514069.1455,,,0.0,-1.0,,,,,1728
V3,3339449.9358,-1342190.3306,,,0.0,-1.0,,,,,1728
V0,1638510.111,1239297.1379,,,1.386877829096398,0.0015771099088113,,,,,1729
V1,1636141.8573,1066108.3543,,,1.386877829096398,0.0015771099088113,,,,,1729
V2,1666037.6485,1065653.5041,,,1.386877829096398,0.0015771099088113,,,,,1729
V3,1671335.1378,1238793.7703,,,1.386877829096398,0.0015771099088113,,,,,1729
V0,1300286.4927,1252499.9247,,,0.0,-1.0,,,,,1730
V1,1298903.7479,1079329.3351,,,0.0,-1.0,,,,,1730
V2,1328747.9894,1078977.5842,,,0.0,-1.0,,,,,1730
V3,1333169.1339,1252111.7858,,,0.0,-1.0,,,,,1730
V0,4386818.4596,1173164.943,,,1.221334446797085,8.200550941950899e-05,,,,,1731
V1,4386424.256,999760.8636,,,1.221334446797085,8.200550941950899e-05,,,,,1731
V2,4416959.8699,999621.3762,,,1.221334446797085,8.200550941950899e-05,,,,,1731
V3,4418930.8877,1173013.3262,,,1.221334446797085,8.200550941950899e-05,,,,,1731
V0,3276589.6304,-1344070.3783,,,1.0,0.0461120298718737,,,,,1732
V1,3268129.4156,-1515867.3202,,,1.0,0.0461120298718737,,,,,1732
V2,3301545.7478,-1516498.0459,,,1.0,0.0461120298718737,,,,,1732
V3,3306336.8372,-1344634.3927,,,1.0,0.0461120298718737,,,,,1732
V0,5342489.1717,1329036.0612,,,1.0,0.0577911683759639,,,,,1733
V1,5342064.6448,1156220.2548,,,1.0,0.0577911683759639,,,,,1733
V2,5372569.9353,1156092.8967,,,1.0,0.0577911683759639,,,,,1733
V3,5374813.8632,1328899.6061,,,1.0,0.0577911683759639,,,,,1733
V0,5375875.1805,1328826.8301,,,0.0,-1.0,,,,,1734
V1,5375450.6536,1156011.0237,,,0.0,-1.0,,,,,1734
V2,5405955.9441,1155886.6979,,,0.0,-1.0,,,,,1734
V3,5408199.872,1328690.375,,,0.0,-1.0,,,,,1734
V0,-5211825.8547,1336165.0809,,,0.0,-1.0,,,,,1735
V1,-5212614.2618,1163382.6302,,,0.0,-1.0,,,,,1735
V2,-5181593.4743,1163321.9835,,,0.0,-1.0,,,,,1735
V3,-5180016.6601,1336098.3695,,,0.0,-1.0,,,,,1735
V0,4709064.7046,1183923.6677,,,0.0,-1.0,,,,,1736
V1,4708427.9142,1010565.0733,,,0.0,-1.0,,,,,1736
V2,4739297.085,1010480.168,,,0.0,-1.0,,,,,1736
V3,4740813.2525,1183832.6977,,,0.0,-1.0,,,,,1736
V0,1604896.677,1240406.9726,,,0.0,-1.0,,,,,1737
V1,1602573.9084,1067227.2859,,,0.0,-1.0,,,,,1737
V2,1632433.3116,1066778.5004,,,0.0,-1.0,,,,,1737
V3,1637691.3805,1239909.6696,,,0.0,-1.0,,,,,1737
V0,2858412.434,-1216266.5533,,,0.0,-1.0,,,,,1738
V1,2850404.0372,-1388715.4472,,,0.0,-1.0,,,,,1738
V2,2883398.8748,-1389440.1753,,,0.0,-1.0,,,,,1738
V3,2888283.9665,-1216918.5053,,,0.0,-1.0,,,,,1738
V0,-3331050.3678,1476161.9251,,,1.1438745184546733,0.0506819686700367,,,,,1739
V1,-3335325.9602,1304013.2324,,,1.1438745184546733,0.0506819686700367,,,,,1739
V2,-3305427.1367,1303482.5738,,,1.1438745184546733,0.0506819686700367,,,,,1739
V3,-3297937.2691,1475573.6521,,,1.1438745184546733,0.0506819686700367,,,,,1739
V0,-5407987.6086,1330988.885,,,0.0,-1.0,,,,,1740
V1,-5408503.1055,1158188.2402,,,0.0,-1.0,,,,,1740
V2,-5377876.5216,1158079.0762,,,0.0,-1.0,,,,,1740
V3,-5375814.5338,1330870.6239,,,0.0,-1.0,,,,,1740
V0,-5342276.9082,1333536.0464,,,2.655672226740988,0.0121111016429678,,,,,1741
V1,-5342883.3752,1160741.4663,,,2.655672226740988,0.0121111016429678,,,,,1741
V2,-5312135.4979,1160647.4639,,,2.655672226740988,0.0121111016429678,,,,,1741
V3,-5310225.1268,1333432.947,,,2.655672226740988,0.0121111016429678,,,,,1741
V0,-5309558.0131,1332147.237,,,0.0,-1.0,,,,,1742
V1,-5310194.8035,1159358.7216,,,0.0,-1.0,,,,,1742
V2,-5279416.6028,1159270.7838,,,0.0,-1.0,,,,,1742
V3,-5277566.8784,1332053.2346,,,0.0,-1.0,,,,,1742
V0,-4318166.3942,1489995.4376,,,0.0,-1.0,,,,,1743
V1,-4319045.7714,1317883.1329,,,0.0,-1.0,,,,,1743
V2,-4289177.2712,1317640.5461,,,0.0,-1.0,,,,,1743
V3,-4285053.2956,1489725.5598,,,0.0,-1.0,,,,,1743
V0,-1447103.0584,1322483.1852,,,0.0,-1.0,,,,,1744
V1,-1447876.3039,1149685.5728,,,0.0,-1.0,,,,,1744
V2,-1417756.1199,1149439.9536,,,0.0,-1.0,,,,,1744
V3,-1414526.6831,1322219.372,,,0.0,-1.0,,,,,1744
V0,-4881574.2452,-1053181.51,,,1.155903331508647,0.0092584880367641,,,,,1745
V1,-4882756.8558,-1226349.0673,,,1.155903331508647,0.0092584880367641,,,,,1745
V2,-4851372.1881,-1226379.3907,,,1.155903331508647,0.0092584880367641,,,,,1745
V3,-4850401.8409,-1053208.801,,,1.155903331508647,0.0092584880367641,,,,,1745
V0,3240322.9033,1319951.1854,,,1.0,0.0034959686937072,,,,,1746
V1,3236259.5743,1147159.6377,,,1.0,0.0034959686937072,,,,,1746
V2,3266188.7212,1146556.203,,,1.0,0.0034959686937072,,,,,1746
V3,3273041.7984,1319290.1364,,,1.0,0.0034959686937072,,,,,1746
V0,1334382.0679,1249188.6149,,,1.0,0.0599284188798154,,,,,1747
V1,1332829.5123,1076033.1869,,,1.0,0.0599284188798154,,,,,1747
V2,1362594.9131,1075666.2744,,,1.0,0.0599284188798154,,,,,1747
V3,1367152.5127,1248782.282,,,1.0,0.0599284188798154,,,,,1747
V0,595038.1378,1269617.456,,,0.0,-1.0,,,,,1748
V1,594198.181,1096592.4185,,,0.0,-1.0,,,,,1748
V2,625267.4858,1096549.9658,,,0.0,-1.0,,,,,1748
V3,626553.1959,1269568.9387,,,0.0,-1.0,,,,,1748
V0,1571240.7904,1239239.5236,,,0.0,-1.0,,,,,1749
V1,1568969.5715,1066071.9663,,,0.0,-1.0,,,,,1749
V2,1598762.2633,1065626.213,,,0.0,-1.0,,,,,1749
V3,1603965.7502,1238748.2853,,,0.0,-1.0,,,,,1749
V0,3305214.8732,1318438.0502,,,0.0,-1.0,,,,,1750
V1,3301181.8676,1145704.1169,,,0.0,-1.0,,,,,1750
V2,3331141.3378,1145106.7469,,,0.0,-1.0,,,,,1750
V3,3337903.445,1317783.0659,,,0.0,-1.0,,,,,1750
V0,3272829.535,1319778.3423,,,0.0,-1.0,,,,,1751
V1,3268766.206,1146980.7299,,,0.0,-1.0,,,,,1751
V2,3298695.3529,1146380.3276,,,0.0,-1.0,,,,,1751
V3,3305518.1067,1319120.3256,,,0.0,-1.0,,,,,1751
V0,1405077.9271,-1139475.7007,,,0.0,-1.0,,,,,1752
V1,1400162.512,-1312303.6364,,,0.0,-1.0,,,,,1752
V2,1432632.7556,-1312758.4867,,,0.0,-1.0,,,,,1752
V3,1435204.1757,-1139897.1952,,,0.0,-1.0,,,,,1752
V0,1274863.3957,-1131209.5554,,,0.9962628435844758,0.0040016260652025,,,,,1753
V1,1270636.3206,-1304040.5234,,,0.9962628435844758,0.0040016260652025,,,,,1753
V2,1303067.1439,-1304431.6947,,,0.9962628435844758,0.0040016260652025,,,,,1753
V3,1305029.0647,-1131573.4356,,,0.9962628435844758,0.0040016260652025,,,,,1753
V0,3987368.9644,-1093117.3625,,,0.0,-1.0,,,,,1754
V1,3983912.1025,-1266124.2061,,,0.0,-1.0,,,,,1754
V2,4016449.0575,-1266424.4072,,,0.0,-1.0,,,,,1754
V3,4017358.758,-1093393.305,,,0.0,-1.0,,,,,1754
V0,3175279.3166,1321024.632,,,0.0,-1.0,,,,,1755
V1,3171155.341,1148242.1813,,,0.0,-1.0,,,,,1755
V2,3201054.1645,1147632.6819,,,0.0,-1.0,,,,,1755
V3,3207967.8884,1320357.5183,,,0.0,-1.0,,,,,1755
V0,4741874.5698,1182904.8032,,,1.0275036399996051,0.0084164333156396,,,,,1756
V1,4741207.456,1009570.4674,,,1.0275036399996051,0.0084164333156396,,,,,1756
V2,4771985.6567,1009488.5944,,,1.0275036399996051,0.0084164333156396,,,,,1756
V3,4773501.8242,1182813.8331,,,1.0275036399996051,0.0084164333156396,,,,,1756
V0,-4351643.3731,1487830.3504,,,1.0,0.0108642502089815,,,,,1757
V1,-4352340.8102,1315721.078,,,1.0,0.0108642502089815,,,,,1757
V2,-4322532.9567,1315493.6529,,,1.0,0.0108642502089815,,,,,1757
V3,-4318621.2445,1487578.6666,,,1.0,0.0108642502089815,,,,,1757
V0,3110235.73,1321907.0415,,,0.0,-1.0,,,,,1758
V1,3106051.1076,1149139.7525,,,0.0,-1.0,,,,,1758
V2,3135919.6078,1148524.1884,,,0.0,-1.0,,,,,1758
V3,3142924.3017,1321233.8631,,,0.0,-1.0,,,,,1758
V0,1503950.2435,1241838.2347,,,0.0,-1.0,,,,,1759
V1,1501794.2533,1068688.8714,,,0.0,-1.0,,,,,1759
V2,1531526.2984,1068255.2475,,,0.0,-1.0,,,,,1759
V3,1536629.7182,1241362.1581,,,0.0,-1.0,,,,,1759
V0,3243810.0886,-1341711.2217,,,0.7051573537181838,0.0157638800376762,,,,,1760
V1,3235289.2271,-1513483.9048,,,0.7051573537181838,0.0157638800376762,,,,,1760
V2,3268553.9425,-1514120.6952,,,0.7051573537181838,0.0157638800376762,,,,,1760
V3,3273405.6786,-1342278.2683,,,0.7051573537181838,0.0157638800376762,,,,,1760
V0,1437933.2773,-1141592.2705,,,0.717269734203695,0.01273716734454,,,,,1761
V1,1432905.6658,-1314398.98,,,0.717269734203695,0.01273716734454,,,,,1761
V2,1465336.489,-1314865.9595,,,0.717269734203695,0.01273716734454,,,,,1761
V3,1468014.0409,-1142025.8944,,,0.717269734203695,0.01273716734454,,,,,1761
V0,-4619398.5574,1478045.0052,,,3.467401250045344,0.0057427528664513,,,,,1762
V1,-4619914.0543,1305899.3448,,,3.467401250045344,0.0057427528664513,,,,,1762
V2,-4589499.7339,1305796.2454,,,3.467401250045344,0.0057427528664513,,,,,1762
V3,-4587043.5425,1477932.8088,,,3.467401250045344,0.0057427528664513,,,,,1762
V0,3077850.3917,1323074.4905,,,0.0,-1.0,,,,,1763
V1,3073605.1226,1150313.2661,,,0.0,-1.0,,,,,1763
V2,3103443.2995,1149694.6698,,,0.0,-1.0,,,,,1763
V3,3110508.6401,1322395.2475,,,0.0,-1.0,,,,,1763
V0,-4914171.8469,-1050555.5079,,,0.0,-1.0,,,,,1764
V1,-4915263.4875,-1223704.8712,,,0.0,-1.0,,,,,1764
V2,-4884030.4366,-1223729.1298,,,0.0,-1.0,,,,,1764
V3,-4883029.766,-1050576.7342,,,0.0,-1.0,,,,,1764
V0,1368453.3844,1245143.4799,,,0.0,-1.0,,,,,1765
V1,1366737.0828,1072003.2136,,,0.0,-1.0,,,,,1765
V2,1396432.7399,1071618.1071,,,0.0,-1.0,,,,,1765
V3,1401117.6975,1244718.953,,,0.0,-1.0,,,,,1765
V0,-2382848.2969,1357358.0705,,,1.449406599035317,0.0020018327482939,,,,,1766
V1,-2387038.984,1184745.4305,,,1.449406599035317,0.0020018327482939,,,,,1766
V2,-2357097.7077,1184175.3515,,,1.449406599035317,0.0020018327482939,,,,,1766
V3,-2350274.9539,1356736.4418,,,1.449406599035317,0.0020018327482939,,,,,1766
V0,2792231.7217,-1219538.4428,,,0.0,-1.0,,,,,1767
V1,2784135.3871,-1391935.787,,,0.0,-1.0,,,,,1767
V2,2816957.3816,-1392642.3211,,,0.0,-1.0,,,,,1767
V3,2821960.7345,-1220181.2978,,,0.0,-1.0,,,,,1767
V0,562191.8846,1267249.2024,,,0.9299500810888618,0.0002222700175341,,,,,1768
V1,561330.7014,1094245.3912,,,0.9299500810888618,0.0002222700175341,,,,,1768
V2,592345.4242,1094209.0032,,,0.9299500810888618,0.0002222700175341,,,,,1768
V3,593558.3583,1267206.7497,,,0.9299500810888618,0.0002222700175341,,,,,1768
V0,-5082193.5316,1339628.0075,,,0.0,-1.0,,,,,1769
V1,-5083163.8788,1166903.1711,,,0.0,-1.0,,,,,1769
V2,-5052082.4446,1166875.8801,,,0.0,-1.0,,,,,1769
V3,-5050808.8639,1339597.6842,,,0.0,-1.0,,,,,1769
V0,-4586012.5486,1480689.2014,,,0.0,-1.0,,,,,1770
V1,-4586467.3988,1308561.735,,,0.0,-1.0,,,,,1770
V2,-4556204.6951,1308446.5063,,,0.0,-1.0,,,,,1770
V3,-4553596.8869,1480558.811,,,0.0,-1.0,,,,,1770
V0,-4418688.3009,1485616.7458,,,0.6231513272723943,0.0090103980049339,,,,,1771
V1,-4419021.8578,1313516.5705,,,0.6231513272723943,0.0090103980049339,,,,,1771
V2,-4389274.651,1313322.501,,,0.6231513272723943,0.0090103980049339,,,,,1771
V3,-4385757.1423,1485401.45,,,0.6231513272723943,0.0090103980049339,,,,,1771
V0,1470922.0502,-1142978.0477,,,0.0,-1.0,,,,,1772
V1,1465803.4686,-1315760.4984,,,0.0,-1.0,,,,,1772
V2,1498179.7099,-1316233.5427,,,0.0,-1.0,,,,,1772
V3,1500942.1671,-1143417.7362,,,0.0,-1.0,,,,,1772
V0,4290966.3489,1170460.1001,,,1.0,0.0034902573934565,,,,,1773
V1,4290723.7621,997107.5704,,,1.0,0.0034902573934565,,,,,1773
V2,4320834.8491,996943.8243,,,1.0,0.0034902573934565,,,,,1773
V3,4323048.4537,1170281.1924,,,1.0,0.0034902573934565,,,,,1773
V0,2759336.9512,-1221285.0678,,,0.3319511387487495,0.0186627298039812,,,,,1774
V1,2751207.2609,-1393661.1856,,,0.3319511387487495,0.0186627298039812,,,,,1774
V2,2783983.7704,-1394367.7197,,,0.3319511387487495,0.0186627298039812,,,,,1774
V3,2789011.3819,-1221927.9228,,,0.3319511387487495,0.0186627298039812,,,,,1774
V0,-1383075.304,1325991.5968,,,0.0,-1.0,,,,,1775
V1,-1383524.0896,1153236.4371,,,0.0,-1.0,,,,,1775
V2,-1353558.5547,1153027.206,,,0.0,-1.0,,,,,1775
V3,-1350677.8364,1325764.1717,,,0.0,-1.0,,,,,1775
V0,4774775.405,1181913.2296,,,2.581789031767088,0.0031278956806121,,,,,1776
V1,4774138.6146,1008612.2496,,,2.581789031767088,0.0031278956806121,,,,,1776
V2,4804765.1985,1008527.3442,,,2.581789031767088,0.0031278956806121,,,,,1776
V3,4806311.6894,1181819.2272,,,2.581789031767088,0.0031278956806121,,,,,1776
V0,-3364072.4964,1473272.1098,,,0.0,-1.0,,,,,1777
V1,-3368257.1188,1301184.0638,,,0.0,-1.0,,,,,1777
V2,-3338631.2054,1300665.5345,,,0.0,-1.0,,,,,1777
V3,-3331292.9546,1472698.9985,,,0.0,-1.0,,,,,1777
