start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Al/Si,Mg/Si,Ca/Si,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20200129T130843,9.2484,3.564,3.5481,9.2322,94.3788,94.275,95.0153,95.1298,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131019,14.1924,8.5072,8.491,14.1758,94.4669,94.3633,95.1127,95.2345,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131155,19.1344,13.4482,13.4317,19.1174,94.556,94.4512,95.2161,95.3475,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131331,24.0743,18.3867,18.3698,24.0565,94.6484,94.5399,95.3277,95.4719,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131507,29.0113,23.3223,23.3047,28.9927,94.7456,94.6315,95.4502,95.6109,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131643,33.9453,28.2545,28.2361,33.9255,94.8503,94.7276,95.5866,95.769,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131819,38.8759,33.1831,33.1635,38.8546,94.9657,94.8308,95.7413,95.9522,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T131955,43.8024,38.1077,38.0867,43.7793,95.0959,94.944,95.9199,96.1688,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132131,48.7245,43.0278,43.0051,48.6991,95.2474,95.0713,96.1304,96.4314,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132307,53.6422,47.9432,47.9181,53.6135,95.4298,95.2185,96.3844,96.7592,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132443,58.5543,52.8536,52.8255,58.5215,95.6579,95.3946,96.6996,97.1826,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132619,63.461,57.7583,57.7262,63.4224,95.9581,95.6134,97.1042,97.755,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132755,68.3618,62.6572,62.6197,68.3145,96.3802,95.8987,97.6465,98.5776,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T132931,73.2558,67.5501,67.5044,73.1948,97.0314,96.2945,98.4163,99.8675,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T133107,78.1408,72.4362,72.3779,78.0545,98.195,96.8936,99.6019,102.194,1.2419229346788583,1.2419229346788583,0.0,0.00445449943713509,0.01858222013171195,-1.0
20200129T133243,83.0092,77.3137,77.2329,82.8631,100.941,97.931,101.677,107.651,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T133419,87.7863,82.1769,82.046,87.3578,115.677,100.223,106.253,133.029,0.9557438196766312,0.0,0.0,0.015191148568027163,-1.0,-1.0
20200129T133555,89.1276,86.7334,86.6558,89.1947,138.056,-164.11,-162.826,179.574,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T133731,87.4328,82.1357,82.2721,87.8812,-100.166,-112.892,-99.6449,-92.7412,1.5502610839543103,1.2497833299330723,0.0,0.013243353329606548,0.029221892579909724,-1.0
20200129T133907,82.9763,77.3368,77.4223,83.1293,-94.0444,-97.2567,-91.2682,-89.6514,1.1291045204896355,0.0,0.0,2.8273203073322073e-05,-1.0,-1.0
20200129T134043,78.1992,72.5061,72.5689,78.2908,-91.5392,-92.9639,-89.1148,-88.3998,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T134219,73.38,67.6667,67.7167,73.4461,-90.1766,-90.9777,-88.1196,-87.7136,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T134355,68.5498,62.8267,62.8687,68.6018,-89.3174,-89.8313,-87.539,-87.2742,1.5721302515167188,1.5721302515167188,0.0,0.006005919425965795,0.03163641875521848,-1.0
20200129T134531,63.7177,61.2667,61.3067,63.761,-89.0972,-89.0823,-87.1529,-87.1601,0.9303230370936243,1.3400272511406324,0.0,0.006710329375512321,0.00470973297217541,-1.0
20200129T142640,-60.4875,-66.2126,-66.1666,-60.4495,-84.5208,-84.7523,-82.9215,-82.4926,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T142816,-65.3531,-71.0738,-71.0172,-65.3086,-84.0356,-84.3753,-82.2148,-81.5732,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T142952,-70.223,-75.9376,-75.8628,-70.1687,-83.2594,-83.8151,-81.1459,-80.0814,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T143128,-75.0959,-80.8001,-80.6881,-75.0252,-81.7818,-82.8759,-79.3316,-77.2245,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T143304,-79.9687,-85.6393,-85.4107,-79.8658,-77.765,-80.924,-75.5572,-69.5896,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T143440,-84.8259,-89.1447,-89.149,-84.6319,-16.906,-74.2386,-63.1798,10.5964,1.0,1.3302377795096623,0.0,0.012410081717291648,0.019454868395988773,-1.0
20200129T143616,-84.2635,-89.1486,-88.9747,-84.441,77.1594,-10.6506,39.8919,85.1886,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T143752,-79.4771,-85.0334,-85.2393,-79.5722,84.8499,74.4844,83.7232,89.2251,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T143928,-74.6152,-80.2674,-80.3702,-74.6799,87.7221,84.1121,88.8357,90.7076,0.0,1.5443553223175466,0.0,-1.0,0.0027747047257863046,-1.0
20200129T144104,-69.728,-75.4033,-75.4714,-69.777,89.2209,87.387,90.5288,91.4858,1.0,0.0,0.0,0.011440447645998924,-1.0,-1.0
20200129T144240,-64.8273,-70.5106,-70.5615,-64.8668,90.1437,89.0307,91.3822,91.972,1.0303038349096,0.0,0.0,0.031215819728487186,-1.0,-1.0
20200129T144416,-59.9177,-65.6036,-65.6443,-59.9509,90.7716,90.0211,91.9033,92.3096,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T144552,-55.0006,-60.6876,-60.7216,-55.0295,91.2287,90.6856,92.2598,92.5617,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T144728,-50.078,-55.7645,-55.7939,-50.1035,91.5779,91.1646,92.5232,92.7601,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T144904,-45.1501,-50.8361,-50.8621,-45.1732,91.8551,91.5281,92.7291,92.9234,1.0,0.9848292513543471,0.0,0.010612758752423299,0.004978104485719973,-1.0
20200129T145040,-40.2178,-45.9031,-45.9264,-40.239,92.0819,91.8149,92.8973,93.0623,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T145216,-35.2818,-40.9661,-40.9875,-35.3015,92.2723,92.0485,93.0397,93.1843,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T145352,-30.3423,-36.026,-36.0459,-30.3609,92.4354,92.2438,93.1641,93.2941,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T145528,-25.4,-31.0831,-31.1018,-25.4177,92.5783,92.4106,93.2756,93.3955,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T145704,-20.4555,-26.138,-26.1558,-20.4725,92.7054,92.5562,93.3783,93.4911,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T145840,-15.5094,-21.1914,-21.2085,-15.5259,92.8205,92.6854,93.4746,93.5829,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T150016,-10.562,-16.244,-16.2605,-10.5781,92.9264,92.802,93.5671,93.6731,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T150152,-5.6138,-11.2959,-11.3121,-5.6297,93.0254,92.9091,93.6575,93.7631,0.9713296065452321,0.0,0.0,0.00041432859730417524,-1.0,-1.0
20200129T150328,-0.665,-6.3478,-6.3638,-0.681,93.1196,93.009,93.7474,93.8546,1.3192832738378908,1.3192832738378908,0.0,0.0001585940132023502,0.0005995077661607998,-1.0
20200129T150504,4.2824,-1.3999,-1.4158,4.2665,93.2099,93.1037,93.8386,93.9484,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T150640,9.2298,3.5461,3.5301,9.2136,93.2986,93.1943,93.932,94.047,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T150816,14.1753,8.4911,8.475,14.1588,93.3871,93.2831,94.0298,94.1521,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T150952,19.1188,13.4337,13.4172,19.1017,93.4767,93.3714,94.1338,94.2656,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151128,24.0602,18.3734,18.3565,24.0425,93.5694,93.4606,94.2458,94.3904,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151304,28.9989,23.3105,23.2929,28.9802,93.6672,93.5525,94.3687,94.53,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151440,33.9341,28.2442,28.2256,33.9143,93.7724,93.6492,94.5056,94.6886,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151616,38.866,33.1739,33.1543,38.8447,93.8883,93.7528,94.6609,94.8724,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151752,43.7937,38.0996,38.0786,43.7706,94.0192,93.8666,94.8401,95.0897,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T151928,48.7168,43.0207,42.9979,48.6913,94.1714,93.9945,95.0512,95.3531,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T152104,53.6353,47.9369,47.9118,53.6066,94.3546,94.1425,95.306,95.6817,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T152240,58.5483,52.848,52.8199,58.5155,94.584,94.3194,95.6221,96.1065,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T152416,63.4557,57.7533,57.7212,63.417,94.8856,94.5393,96.028,96.6804,1.0,0.0,0.0,0.013986455544803555,-1.0,-1.0
20200129T152552,68.357,62.6527,62.6151,68.3096,95.3098,94.8259,96.5717,97.505,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T152728,73.2514,67.5458,67.5001,73.1901,95.9641,95.2237,97.3435,98.7982,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T152904,78.1365,72.4321,72.3737,78.0499,97.1329,95.8257,98.532,101.13,0.8083307417518932,0.0,0.0,0.0006667412165425955,-1.0,-1.0
20200129T153040,83.0048,77.3095,77.2285,82.8583,99.8908,96.8677,100.611,106.597,0.0,2.113762046455175,0.0,-1.0,0.011178810621730048,-1.0
20200129T153216,87.7812,82.1724,82.0411,87.3519,114.663,99.17,105.196,131.973,1.0,1.6121198229447595,0.0,0.011363463148019828,0.011573774270908242,-1.0
20200129T153352,89.1255,86.7345,86.6499,89.1903,136.991,-165.374,-164.074,178.203,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T153528,87.4333,82.139,82.2761,87.8838,-101.299,-114.07,-100.814,-93.864,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T153704,82.9802,77.3412,77.4272,83.134,-95.1546,-98.3772,-92.3811,-90.755,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T153840,78.2045,72.5111,72.5742,78.2966,-92.6407,-94.0695,-90.2149,-89.4961,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T154016,73.3862,67.6727,67.723,73.4526,-91.2734,-92.0769,-89.2141,-88.8059,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T154152,68.5572,62.8336,62.8758,68.6094,-90.4114,-90.9267,-88.6302,-88.3641,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T154328,63.7262,61.274,61.3143,63.7697,-90.1905,-90.1753,-88.2421,-88.2495,2.235344493626061,3.503443159623967,0.0,0.006275629298808626,0.004371998653436407,-1.0
20200129T162436,-60.4245,-66.1499,-66.1039,-60.3865,-85.6026,-85.8339,-84.0048,-83.577,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T162612,-65.2895,-71.0105,-70.9539,-65.2451,-85.1185,-85.4572,-83.3002,-82.6614,0.8680425523961617,0.8680425523961617,0.0,0.005735216958740145,0.01711320118698948,-1.0
20200129T162748,-70.159,-75.8738,-75.7992,-70.1047,-84.3452,-84.8985,-82.2362,-81.1779,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T162924,-75.0316,-80.7361,-80.6246,-74.9611,-82.8773,-83.963,-80.4333,-78.3453,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T163100,-79.9045,-85.5756,-85.3497,-79.8019,-78.9169,-82.0274,-76.6972,-70.8265,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T163236,-84.7619,-89.1238,-89.1588,-84.5697,-19.8814,-75.4723,-64.5657,7.2953,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T163412,-84.3242,-89.1582,-89.0088,-84.5039,75.869,-15.7549,35.7073,83.9771,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T163548,-79.54,-85.0926,-85.3015,-79.6357,83.7009,73.1289,82.4714,88.0984,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T163724,-74.6781,-80.3295,-80.4331,-74.7432,86.6071,82.9531,87.7034,89.6012,1.0,0.0,0.0,0.015711374617996505,-1.0,-1.0
20200129T163900,-69.7908,-75.4654,-75.5339,-69.84,88.1188,86.2688,89.4207,90.3875,1.5942079925267778,1.5942079925267778,0.0,0.009327722573828745,0.01587045705530019,-1.0
20200129T164036,-64.8895,-70.5724,-70.6234,-64.9291,89.0486,87.9273,90.2832,90.8781,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T164212,-59.9791,-65.6646,-65.7054,-60.0124,89.6804,88.9252,90.8091,91.2183,1.0,0.0,0.0,0.013737831260686173,-1.0,-1.0
20200129T164348,-55.0613,-60.7477,-60.7818,-55.0902,90.1399,89.5939,91.1684,91.4721,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T164524,-50.1376,-55.8236,-55.8531,-50.1632,90.4909,90.0755,91.4336,91.6718,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T164700,-45.2088,-50.8941,-50.9201,-45.2319,90.7693,90.4408,91.6408,91.836,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T164836,-40.2754,-45.96,-45.9833,-40.2966,90.9971,90.729,91.8099,91.9757,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165012,-35.338,-41.0218,-41.0431,-35.3577,91.1883,90.9636,91.9531,92.0984,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165148,-30.3972,-36.0802,-36.1,-30.4158,91.3522,91.1597,92.0782,92.2087,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165324,-25.4536,-31.1358,-31.1545,-25.4712,91.4956,91.3272,92.1903,92.3105,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165500,-20.5075,-26.1893,-26.2071,-20.5245,91.6232,91.4734,92.2934,92.4066,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165636,-15.5599,-21.2411,-21.2582,-15.5764,91.7387,91.6031,92.3902,92.4988,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165812,-10.611,-16.2921,-16.3086,-10.6271,91.845,91.7202,92.483,92.5893,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T165948,-5.6612,-11.3424,-11.3586,-5.6771,91.9444,91.8277,92.5738,92.6795,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T170124,-0.7111,-6.3927,-6.4087,-0.727,92.0386,91.9279,92.664,92.771,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T170300,4.2385,-1.4434,-1.4593,4.2225,92.1294,92.0227,92.7552,92.8653,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T170436,9.1871,3.5046,3.4886,9.1709,92.2183,92.1138,92.849,92.964,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T170612,14.1343,8.4509,8.4348,14.1178,92.307,92.2027,92.9469,93.0692,1.0,0.4428746136647917,0.0,0.012623292450254385,0.001694167606580252,-1.0
20200129T170748,19.0796,13.3951,13.3786,19.0626,92.3968,92.2912,93.051,93.1828,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T170924,24.0226,18.3366,18.3197,24.0049,92.4897,92.3806,93.1632,93.3078,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T171100,28.9627,23.2753,23.2577,28.9441,92.5876,92.4728,93.2862,93.4474,0.0,1.3945979508745563,0.0,-1.0,0.0006635857481436891,-1.0
20200129T171236,33.8996,28.2103,28.1918,33.8798,92.693,92.5696,93.4232,93.6062,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T171412,38.8329,33.1415,33.1219,38.8116,92.8091,92.6734,93.5786,93.79,1.0,2.106820977648625,0.0,0.016001866420155882,0.014960794296014521,-1.0
20200129T171548,43.762,38.0686,38.0476,43.7389,92.9402,92.7873,93.7578,94.0073,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T171724,48.6864,42.991,42.9682,48.661,93.0926,92.9154,93.9691,94.2707,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T171900,53.606,47.9083,47.8833,53.5774,93.2761,93.0636,94.2238,94.5993,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172036,58.5202,52.8204,52.7924,58.4873,93.5056,93.2407,94.5399,95.0238,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172212,63.4285,57.7267,57.6946,63.3899,93.8074,93.4609,94.9457,95.5973,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172348,68.3307,62.6269,62.5893,68.2834,94.2317,93.7476,95.4891,96.421,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172524,73.2259,67.5207,67.4751,73.1648,94.8858,94.1455,96.2602,97.712,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172700,78.1117,72.4076,72.3493,78.0253,96.0534,94.7474,97.447,100.038,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T172836,82.9806,77.2855,77.2046,82.8344,98.8025,95.7885,99.5219,105.481,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T173012,87.7583,82.1488,82.0178,87.3324,113.403,98.0845,104.089,130.594,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T173148,89.1872,86.7541,86.6288,89.0659,178.167,-167.241,-165.946,154.501,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T173324,87.4501,82.1617,82.2993,87.9048,-102.445,-115.343,-102.023,-94.9847,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T173500,83.0027,77.3642,77.4504,83.1571,-96.2616,-99.5019,-93.49,-91.8518,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T173636,78.2276,72.5344,72.5978,78.3201,-93.7368,-95.171,-91.309,-90.5859,1.0,0.0,0.0,0.01343579157711698,-1.0,-1.0
20200129T173812,73.41,67.6965,67.7469,73.4766,-92.3649,-93.1705,-90.3029,-89.8928,1.0,0.0,0.0,0.010786933118365878,-1.0,-1.0
20200129T173948,68.5815,62.8577,62.9001,68.634,-91.5004,-92.0168,-89.7166,-89.4491,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T174124,63.7511,61.1927,61.233,63.7948,-91.2275,-91.2633,-89.3269,-89.3073,1.0,0.0,0.0,0.01578094054009076,-1.0,-1.0
20200129T182234,-60.4321,-66.158,-66.1119,-60.394,-86.6842,-86.9153,-85.083,-84.6551,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T182410,-65.2964,-71.0178,-70.9611,-65.2519,-86.2001,-86.5386,-84.3782,-83.7392,1.447128589077398,1.447128589077398,0.0,0.01059766141687863,0.023159080878942303,-1.0
20200129T182546,-70.1653,-75.8805,-75.8058,-70.111,-85.4266,-85.9797,-83.3136,-82.2549,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T182722,-75.0375,-80.7423,-80.6307,-74.9669,-83.9581,-85.0439,-81.5095,-79.42,1.353461995388584,0.0,0.0,0.0008673149343764651,-1.0,-1.0
20200129T182858,-79.9101,-85.5814,-85.3552,-79.8074,-79.9928,-83.1068,-77.7697,-71.8906,0.0,1.2199968150580116,0.0,-1.0,0.0036987597892774097,-1.0
20200129T183034,-84.7674,-89.1258,-89.1581,-84.5749,-20.8056,-76.5404,-65.6161,6.4041,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T183210,-84.3192,-89.1577,-89.006,-84.4987,74.8056,-16.5082,34.9034,82.9062,1.5634940257953092,1.5634940257953092,0.0,0.006025478100653193,0.0024224067600318207,-1.0
20200129T183346,-79.5347,-85.0876,-85.2963,-79.6304,82.6265,72.0704,81.4046,87.0203,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T183522,-74.6726,-80.324,-80.4275,-74.7376,85.5303,81.8794,86.6262,88.5217,1.0,0.0,0.0,0.011424563160159436,-1.0,-1.0
20200129T183658,-69.785,-75.4595,-75.528,-69.8341,87.0412,85.1923,88.3416,89.3074,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T183834,-64.8833,-70.566,-70.617,-64.9229,87.9704,86.8498,89.2034,89.7976,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T184010,-59.9725,-65.6576,-65.6984,-60.0057,88.602,87.8471,89.7288,90.1376,0.0,1.8130028393168494,0.0,-1.0,0.005537078325205365,-1.0
20200129T184146,-55.0541,-60.74,-60.7741,-55.0829,89.0613,88.5156,90.0878,90.3912,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T184322,-50.1296,-55.8152,-55.8446,-50.1551,89.4122,88.997,90.3528,90.5908,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T184458,-45.1998,-50.8847,-50.9107,-45.2229,89.6907,89.3622,90.5599,90.755,1.0,0.8829566151572771,0.0,0.01585015444537307,0.02509781259601973,-1.0
20200129T184634,-40.2655,-45.9495,-45.9728,-40.2866,89.9184,89.6504,90.7291,90.8946,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T184810,-35.3271,-41.0101,-41.0315,-35.3467,90.1097,89.8849,90.8722,91.0173,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T184946,-30.3848,-36.0674,-36.0872,-30.4033,90.2736,90.0811,90.9973,91.1278,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185122,-25.4399,-31.1215,-31.1401,-25.4575,90.4171,90.2488,91.1095,91.2296,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185258,-20.4927,-26.1736,-26.1913,-20.5096,90.5447,90.3949,91.2126,91.3257,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185434,-15.5435,-21.2241,-21.2411,-15.5599,90.6603,90.5247,91.3095,91.418,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185610,-10.593,-16.2735,-16.2899,-10.6091,90.7667,90.6419,91.4023,91.5086,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185746,-5.6417,-11.3222,-11.3383,-5.6576,90.8661,90.7494,91.4931,91.5989,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T185922,-0.6902,-6.3709,-6.3868,-0.706,90.9604,90.8496,91.5834,91.6904,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T190058,4.2608,-1.4201,-1.436,4.2449,91.0512,90.9445,91.6747,91.7847,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T190234,9.211,3.5293,3.5134,9.1949,91.1402,91.0356,91.7684,91.8834,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T190410,14.1599,8.4773,8.4612,14.1434,91.229,91.1246,91.8664,91.9887,1.0,0.0,0.0,0.014328623009081814,-1.0,-1.0
20200129T190546,19.1069,13.4232,13.4067,19.0899,91.3189,91.2132,91.9706,92.1024,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T190722,24.0515,18.3664,18.3496,24.0338,91.4119,91.3027,92.0828,92.2274,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T190858,28.9932,23.3066,23.289,28.9747,91.5098,91.3949,92.2059,92.3671,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191034,33.9317,28.2432,28.2248,33.912,91.6153,91.4918,92.343,92.5259,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191210,38.8665,33.176,33.1564,38.8454,91.7315,91.5957,92.4984,92.7099,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191346,43.7972,38.1046,38.0836,43.7742,91.8629,91.7098,92.6779,92.9275,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191522,48.7231,43.0284,43.0057,48.6977,92.0155,91.838,92.8894,93.1912,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191658,53.6442,47.9471,47.9221,53.6156,92.1995,91.9865,93.1445,93.5205,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T191834,58.5595,52.8606,52.8325,58.5267,92.4296,92.1641,93.4613,93.9458,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T192010,63.4692,57.7679,57.7359,63.4306,92.7323,92.3848,93.8678,94.5208,1.3986757948357347,1.3986757948357347,0.0,0.002468566197679637,0.00684760070688594,-1.0
20200129T192146,68.3725,62.6693,62.6317,68.3252,93.1582,92.6724,94.4127,95.3472,1.0,1.5948300325285527,0.0,0.012417103313051061,0.0012116767537688868,-1.0
20200129T192322,73.2687,67.5641,67.5185,73.2075,93.8153,93.0717,95.1863,96.6435,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T192458,78.1553,72.4518,72.3934,78.0688,94.9906,93.6763,96.378,98.9832,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T192634,83.0249,77.3304,77.2494,82.878,97.7684,94.724,98.4649,104.479,0.0,1.2627698968366097,0.0,-1.0,0.0025444932953175687,-1.0
20200129T192810,87.8005,82.1942,82.0626,87.3682,112.756,97.0422,103.073,130.117,1.1797990038677983,0.0,0.0,0.002484208269739171,-1.0,-1.0
20200129T192946,89.1884,86.7147,86.6692,89.1889,177.669,-166.779,-165.519,154.662,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T193122,87.4149,82.1163,82.253,87.8617,-103.42,-116.081,-102.911,-96.0127,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T193258,82.9572,77.3179,77.4038,83.1105,-97.3051,-100.513,-94.5371,-92.914,1.0,1.2050862399526128,0.0,0.014448200015673951,0.020431449930591955,-1.0
20200129T193434,78.1811,72.4877,72.5509,78.2732,-94.7985,-96.2229,-92.3753,-91.6564,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T193610,73.3632,67.6496,67.7,73.4296,-93.4341,-94.2354,-91.3751,-90.9666,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T193746,68.5349,62.8109,62.8532,68.5872,-92.5734,-93.0874,-90.7912,-90.5247,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T193922,63.7047,61.2517,61.292,63.7484,-92.3528,-92.3371,-90.4029,-90.4099,0.9197284712324103,0.6846528165077109,0.0,0.003962502582800875,0.0024652528626842485,-1.0
20200129T202029,-60.3404,-66.067,-66.021,-60.3024,-87.7762,-88.0052,-86.1742,-85.7499,1.0,0.0,0.0,0.015597956725207843,-1.0,-1.0
20200129T202205,-65.2037,-70.9257,-70.8693,-65.1592,-87.2971,-87.6317,-85.4748,-84.8423,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T202341,-70.0716,-75.7875,-75.7132,-70.0176,-86.5336,-87.0791,-84.4207,-83.3752,0.0,0.0,0.0,-1.0,-1.0,-1.0
20200129T202517,-74.9431,-80.6486,-80.5381,-74.8729,-85.0904,-86.1565,-82.6394,-80.5849,1.0,1.3277393242380562,0.0,0.015495200348986281,0.02072639720357563,-1.0
20200129T202653,-79.8151,-85.4883,-85.2665,-79.7134,-81.2351,-84.2568,-78.9657,-73.2458,1.257135691570977,1.0473343403484285,0.0,0.012342197029648328,0.0047892703903100135,-1.0
